id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
20620942,Clean & Tranquil Home Away From Home,35426465,Karen,,Clintonville,40.03309,-83.02207,Entire home/apt,220,2,136,2022-09-05,2.41,2,182,30,2022-1141
20694473,Short North/Italian Village Townhome,90791703,Jim,,Near North/University,39.98013,-82.99965,Entire home/apt,233,1,226,2022-09-18,3.70,1,83,47,2019-2113
20754302,Art at 185 German Village,22063803,Marty,,Near South,39.94573,-82.99216,Entire home/apt,81,1,443,2022-09-17,7.26,1,291,119,2019-2013
20793472,German Village - Beakerloo Apt A,42309439,Lucy & Brent,,Near South,39.94445,-82.993,Entire home/apt,101,2,146,2022-09-19,2.43,3,286,17,2019-1429
20843784,Great Space for Long Term Guest,29129391,Jason,,Near East,39.97286,-82.95772,Private room,58,1,10,2022-08-02,0.18,2,139,3,2019-1818
20862582,Historic Townhouse In the Heart of the Short North,149748979,David,,Near North/University,39.97951126098633,-83.0019760131836,Entire home/apt,300,1,92,2022-09-11,1.51,1,94,24,2022-1046
20871689,Short North 4BR 2 Bath FREE PARKING + WiFi,10210173,Justin,,Near North/University,39.98072,-83.01231,Entire home/apt,169,3,161,2022-08-30,2.69,1,235,31,2019-2726
20872700,One Bedroom w/private bath close to everything!,141051884,Gail,,Southeast,39.86541,-82.86979,Private room,40,1,88,2020-02-15,1.44,1,263,0,
21028916,Sophia's Sunny Place Columbus Ohio,151456682,Sophia,,West Olentangy,40.01837,-83.04442,Entire home/apt,224,2,140,2022-09-18,2.33,1,327,42,2019-1993
21071138,Huge Downtown Apartment with Free Parking,22992627,Joseph,,Downtown,39.95556,-82.99958,Entire home/apt,97,5,130,2022-09-04,2.15,2,147,24,2019-2160
21121147,Urban Brownstone where OSU meets the Short North,11478396,Richard,,Near North/University,39.98857,-83.00744,Entire home/apt,91,2,94,2022-06-25,1.57,1,64,18,2019-2321
21142497,The High Street Hideaway,66971595,Laura,,Near North/University,39.97377,-83.00442,Entire home/apt,75,28,374,2022-08-07,6.18,1,19,28,2019-1808
21176622,Cozy Apartment in the Heart of Grandview / OSU,4418841,Anton,,West Olentangy,39.99567,-83.03693,Entire home/apt,95,30,66,2022-08-06,1.10,3,278,4,2019-1893
21186596,Luxury three story apartment in SHORT NORTH,152060241,Milana,,Near North/University,39.97924,-83.00278,Entire home/apt,264,1,86,2022-08-30,1.43,1,166,10,2020-1295
21229004,Tiny House! Victorian Village- Walk to OSU!,119188865,Bridgid,,Near North/University,39.98709,-83.01623,Entire home/apt,76,3,110,2022-08-08,1.84,2,345,17,2019-2090
21475354,Newly Renovated Space,17314325,Terry,,Near South,39.93022,-82.99729,Private room,45,30,32,2019-11-09,0.54,1,180,0,
21477953,Comfy & Cozy 1 Bedroom,155992052,Rob & Demi,,Northland,40.07634,-82.97112,Private room,55,2,162,2022-09-04,3.43,2,176,14,2019-1889
21526768,short north harrison haus,11930197,Scott,,Near North/University,39.98181,-83.01309,Entire home/apt,595,1,304,2022-09-18,5.11,1,270,49,2021-2387
21603745,"Family friendly, clean, restful stay",114325185,Collin,,Far South,39.88574,-82.98938,Private room,38,14,10,2020-04-03,0.20,1,0,0,2019-2291
21712505,Micro Studio Chic,103700433,Erin,,Downtown,39.95833,-82.99418,Entire home/apt,100,1,157,2022-09-11,2.67,3,47,25,2019-2197
21864282,Private room in eclectic home near OSU/Short North,24519205,Darrin,,Near North/University,39.99222,-83.01241,Private room,56,1,118,2022-08-19,2.01,3,353,60,2019-1234
21922183,Sone's Place  Room C,141210967,Grace,,Northland,40.09726,-82.94895,Private room,40,14,25,2022-08-31,0.43,3,358,1,
21923738,Columbus Square place,159965865,Trésor,,Northland,40.08661,-82.94307,Private room,35,5,19,2021-10-01,0.33,1,204,1,
22016352,Weinland Park / Short North Duplex,160768602,Benjamin,,Near North/University,39.98962,-82.99682,Entire home/apt,125,1,590,2022-09-08,10.23,2,321,122,2021-2522
22060949,"Cozy, Convenient Short North/Italian Village 2BR",14037717,Brandy,,Near North/University,39.98212,-82.99892,Entire home/apt,139,2,262,2022-09-18,4.56,2,72,54,2021-2410
22120473,Spacious bedroom. Monthly bookings welcomed.,88006238,Robert And Bonnie,,Near East,39.97426,-82.94769,Private room,30,28,51,2022-07-30,0.92,4,93,7,2019-1294
22152555,⭐️Short North area⭐️ Easy parking. Clean& central.,160931077,Joy,,Near North/University,39.9915,-82.99934,Entire home/apt,136,1,276,2022-09-18,4.86,3,162,72,2019-1504
22264196,"Custom Home Near Short North, OSU & Downtown",10828872,Logan,,Near North/University,39.98776,-83.00059,Entire home/apt,975,2,47,2021-11-21,0.81,1,21,2,2019-1853
22481727,The Legacy House - Your Home Away From Home,101833432,James,,South Linden,39.98186,-82.9911,Entire home/apt,139,30,114,2022-09-19,2.06,2,351,23,2019-1521
22582046,Must Love Dogs... and backyard cocktails,17170971,Claire,,Near South,39.93907,-82.98237,Private room,25,4,2,2021-10-17,0.15,1,0,1,
22615569,Charming Clintonville Cottage,17639670,Elisabeth,,Clintonville,40.02636,-83.01812,Private room,45,1,55,2020-03-17,0.97,1,1,0,2019-2139
22644806,Private queen ensuite 3 - N. Campus,2350409,Edward,,Near North/University,40.01052,-83.00813,Private room,36,3,23,2022-07-15,0.44,3,282,14,2019-1344
22646137,Beautiful renovated ranch in quiet neighborhood.,33532441,Alex,,Eastmoor/Walnut Ridge,39.94043,-82.91197,Entire home/apt,130,2,111,2022-08-28,1.95,4,324,24,2019-1736
22701184,Housepitality - The Blue Beechwald Bungalow,26958698,Benjamin,,Clintonville,40.07422,-83.00903,Entire home/apt,158,30,191,2022-09-13,3.35,107,178,20,2021-2697
22829374,Close to Campus | Free Off Street Parking,8963103,Sarah,,West Olentangy,39.98693,-83.03458,Entire home/apt,100,1,293,2022-09-18,5.19,33,159,61,2021-2928
22845293,Priv Room in a Cozy Home at the heart of Columbus,47742744,Ilke,,Near North/University,39.97499,-83.01021,Private room,45,31,14,2018-05-30,0.25,1,0,0,
22920809,Private Carriage House - Garage Parking,31798233,Sam,,Near North/University,39.98522,-83.00095,Entire home/apt,129,2,208,2022-09-04,3.78,4,233,47,2021-3252
23004939,Colorful Restored Red Brick with Backyard Patio,14725198,Rachael,,Clintonville,40.03127,-83.01181,Entire home/apt,176,2,189,2022-09-02,3.36,1,290,25,2019-1565
23005234,Tiny Blue House! Close to Short North & Downtown!,119188865,Bridgid,,Near North/University,39.98344,-82.99808,Entire home/apt,140,4,105,2022-09-11,1.90,2,325,29,2019-2087
23145906,Italian Village Carriage House + Parking,52646849,Rob,,Near North/University,39.98253,-82.99997,Entire home/apt,129,2,182,2022-09-18,4.32,1,290,71,2019-1176
23325292,Short North One Bed w/Off-street Parking,71666929,August,,Near North/University,39.98203,-83.00518,Entire home/apt,225,7,308,2022-08-31,5.52,3,332,14,2019-1961
23371418,Olde Towne East/Children's Hospital Historic House,112151569,Brandon,,Near East,39.95526,-82.97619,Entire home/apt,105,1,236,2022-09-18,4.85,1,339,50,2019-1809
23379800,Newly Renovated Short North Guesthouse,28782068,Scott,,Near North/University,39.98316,-83.002,Entire home/apt,95,2,291,2022-09-19,5.25,1,59,55,2021-3530
23469529,The White Brick Studio @ OSU & Short North,52174539,Kate & Nat,,Near North/University,39.99045,-83.01152,Entire home/apt,61,2,396,2022-09-15,7.23,25,172,52,2021-3229
23521285,SOHUD Treetop Townhouse (C),4723137,David,,Near North/University,40.01484,-83.00125,Entire home/apt,50,30,106,2022-04-08,1.91,3,18,1,2019-3030
23582919,Brewery District Homestead,60592073,Hilary,,Near South,39.94771,-82.99866,Entire home/apt,185,2,207,2022-09-15,3.77,1,110,64,2019-1811
23729423,Hip Storefront Condo in German Village,63781904,Morgan,,Near South,39.94004,-82.99059,Entire home/apt,253,2,155,2022-09-05,2.94,1,101,37,2019-2388
23744406,Private Space - Minutes from Childrens Hospital,50481146,Gina,,Near South,39.95271,-82.97584,Entire home/apt,104,3,2,2022-09-05,1.30,2,359,2,
23759406,"Bright, Modern Townhome with Natural Light",94337607,Alezah,,Far North,40.11468,-82.92639,Entire home/apt,117,1,148,2022-09-18,3.42,9,323,68,
23822283,Artistic Olde Towne East Efficiency Apartment,45680657,Kendric,,Near East,39.96008,-82.97816,Entire home/apt,60,1,564,2022-08-16,10.35,2,58,125,2019-1317
24036884,Valleyview Suite,180917362,Rebecca,,Hilltop,39.95962,-83.08804,Private room,55,2,173,2022-09-10,3.19,1,89,44,2021-2902
24039394,Oasis in the City (Near Bexley),117004922,Nick And Sonja,,Eastmoor/Walnut Ridge,39.94418,-82.914,Entire home/apt,120,2,94,2022-08-15,1.93,1,171,24,2019-1486
24156011,The Short North Nest,30241348,David And Ashley,,Near North/University,39.974667,-83.003471,Entire home/apt,157,2,184,2022-09-04,3.48,2,138,56,2019-3093
24160659,Clintonville Contemporary 3 Bedroom Home,74477532,Marge,,Clintonville,40.034386,-83.012741,Entire home/apt,164,2,59,2022-09-18,1.11,1,105,22,2019-1242
24306117,Short North / Weinland Park Duplex,160768602,Benjamin,,Near North/University,39.98822,-82.99706,Entire home/apt,133,1,567,2022-09-14,10.92,2,310,131,2021-2524
24310258,2 Bedroom Suite Retreat,139974150,Evette,,West Olentangy,39.99757,-83.07628,Private room,169,1,22,2022-09-03,0.42,3,88,6,2019-3359
24366599,North Campus Pad - Ohio State,42426080,Seth,,Near North/University,40.01352,-83.00847,Entire home/apt,206,1,39,2022-09-11,0.73,1,170,25,2022-1418
24467145,German Village Weekend Retreat on Schiller Park,43125083,Jerry,,Near South,39.94319,-82.99137,Entire home/apt,450,2,23,2022-06-19,0.44,1,58,4,2019-1713
24599205,OSU ROOM,54100341,Fin,,Near North/University,40.01315,-83.00093,Shared room,30,30,14,2022-09-04,0.26,6,150,1,
24648483,Serene Retreat steps away from Park,143070772,Helen,,Clintonville,40.03959,-83.01243,Entire home/apt,149,2,98,2022-09-18,1.85,1,324,31,2019-1247
24678009,Flowing King Lincoln Home Close to Downtown,165232727,McDaniel Management,,Near East,39.96936,-82.96701,Entire home/apt,237,2,164,2022-08-06,3.16,4,51,28,2021-2858
24941117,Updated Condo in the middle of all entertainment 🎉,25441700,Nikia,,Near North/University,39.98256,-83.00362,Entire home/apt,106,1,64,2022-08-18,4.17,1,89,46,
24943318,Quiet Neighborhood | 2nd fl.,8963103,Sarah,,West Olentangy,39.98745,-83.03508,Entire home/apt,107,1,207,2022-09-04,3.90,33,160,39,2021-2927
24969919,German Village Getaway!,89696876,Eric,,Near South,39.951,-82.98683,Entire home/apt,150,1,311,2022-08-23,5.86,3,167,48,2019-1887
25016827,"Safe, quite and convenient to stay in Columbus",189102967,Yohans,,Northeast,40.02753,-82.90998,Private room,150,30,0,,,1,0,0,
25033320,Blue Silk House (parking- families- business),40592264,Meri,,North Linden,40.04448,-82.99409,Entire home/apt,121,1,142,2022-09-05,2.72,1,289,40,2019-1795
25257582,Top Schumacher Place Stay,32921451,Zachary,,Near North/University,39.98654,-83.00233,Entire home/apt,49,1,0,,,1,0,0,
25419847,The Historic Isabelle Charming,191895220,Carrie,,Far West,40.03427,-83.15717,Entire home/apt,174,1,151,2022-09-18,3.10,1,342,36,
25422868,“3 Private Queen Bedrooms” Columbus Home,191916098,Jami,,Near South,39.94922,-82.96008,Entire home/apt,200,1,153,2022-09-18,2.93,3,354,35,2019-2112
25690294,Bright Italian Village/Short North Urban Oasis!,193350430,Lindsey,,Near North/University,39.98266,-82.99811,Entire home/apt,120,2,144,2022-09-05,2.76,2,84,33,2019-2187
25771375,Historic Oak Street Apartment,140728885,Rick,,Downtown,39.96197,-82.98486,Entire home/apt,85,2,189,2022-09-18,3.62,1,237,43,2019-1798
25800647,Comfortable private basement in Northern Columbus,3217245,Brandyn,,Northland,40.09387,-82.95836,Private room,100,1,1,2019-09-29,0.03,1,0,0,2019-2354
25858734,Eclectic Carriage House in a Vibrant Neighborhood,194281106,Nicole,,Near North/University,39.9823,-83.00838,Entire home/apt,102,2,189,2022-09-18,3.63,23,29,37,2021-3043
25888781,Central Short North Apt. on High St. With Parking,23877472,Robert,,Near North/University,39.97729,-83.0047,Entire home/apt,155,2,105,2022-09-04,2.02,1,93,17,2019-1123
25917984,The Level Two Studio @ OSU & Short North,52174539,Kate & Nat,,Near North/University,39.98986,-83.01073,Entire home/apt,61,2,321,2022-09-09,6.18,25,154,74,2021-3334
26282146,The Olde Towne 2BR Duplex,51959867,Stephen,,Near East,39.96285,-82.972,Entire home/apt,100,4,31,2022-09-18,0.63,1,257,9,
26296104,"Master Suite In Gahanna, Near Columbus & Intel",15683090,John Michael,,Northeast,40.02028,-82.86341,Private room,129,3,0,,,3,88,0,
26368947,Fireplace Room/OSU/Short North/Free Pkg.,37425943,Steve,,Near North/University,39.98729,-83.01337,Private room,75,1,30,2022-09-04,0.59,2,341,12,2021-3511
26428080,Private Room; Short North/OSU; Free Parking,37425943,Steve,,Near North/University,39.98881,-83.01169,Private room,65,1,41,2022-08-28,0.81,2,344,14,2021-3511
26560051,"A peaceful, clean, updated home– 1/3 Mile to OSU!",77531450,Tucker,,Near North/University,40.00878143310547,-83.00556945800781,Entire home/apt,148,2,61,2022-09-04,1.21,1,165,4,2022-1900
26717456,Columbus Clean  Cozy Close to Everything sleeps 12,178521644,Calvin&Tonjia,,North Linden,40.01694,-82.98537,Entire home/apt,154,2,106,2022-09-04,2.21,1,352,20,2019-1854
26717475,Suburban feel...City Thrill!,200900486,Daphné,,Eastland/Brice,39.91278,-82.90082,Private room,58,1,3,2018-10-14,0.06,1,72,0,
26739490,"Carraway Guest House, for a Gatsby Get-A-Way/ Rm3",31873264,Kathy,,Southeast,39.8405,-82.81027,Private room,116,1,16,2022-09-18,0.31,1,286,5,
26746817,Sunny Brownstone Garden Flat Downtown w/Garage,116400313,Nate,,Downtown,39.96525,-82.9924,Entire home/apt,119,30,23,2022-06-09,0.45,25,184,3,2019-0000
27068144,★Queen Bed★Riverside OSU★Laundry★COTA/CABS,41002453,Jerry,,West Olentangy,40.02146,-83.03448,Private room,79,2,237,2022-09-18,4.67,15,362,52,2019-1830
27083885,★Queen Bed★OSU/Riverside★BUS/Walk★Updated★UV★,41002453,Jerry,,West Olentangy,40.02146,-83.03448,Private room,78,2,273,2022-09-15,5.38,15,361,55,2019-1830
27083994,★Memory Foam★OSU/Riverside★Walk/Bus★Updated★,41002453,Jerry,,West Olentangy,40.02146,-83.03448,Private room,78,2,226,2022-09-05,4.45,15,364,38,2019-1830
27084298,★Queen Bed★TV★Desk★OSU/Riverside★Sofa Bed★,41002453,Jerry,,West Olentangy,40.02146,-83.03448,Private room,77,2,302,2022-09-13,5.94,15,362,66,2019-1830
27229734,"Spotless Ranch House 
3Bedroom /2Full Bath",171804983,Christy,,Eastmoor/Walnut Ridge,39.95032,-82.88472,Entire home/apt,125,1,307,2022-09-02,6.37,1,347,58,2019-2813
27252097,Grandview Plant Loft- Close to OSU,205256572,Stephanie,,West Olentangy,39.98832,-83.0435,Entire home/apt,165,1,107,2022-09-19,2.16,2,89,63,2019-1844
27341208,Gem of German Village,89696876,Eric,,Near South,39.9518,-82.98834,Entire home/apt,141,1,294,2022-09-05,5.83,3,158,68,2019-1886
27370485,Terry's Private Rustic Home/ Airport/City & Easton,125418001,Terry,,Northeast,39.99188,-82.92913,Entire home/apt,76,1,316,2022-09-08,6.46,3,339,75,2019-2985
27413732,3-Story Condo by Creative Victorian Village District,146602332,Charlie,,Near North/University,39.9816,-83.01238,Entire home/apt,178,2,84,2022-09-19,1.70,1,141,28,2019-2708
27492620,Private King Room with en-suite Bathroom Dublin OH,17077324,John,,Hayden Run,40.07451,-83.11741,Private room,96,1,87,2022-09-18,1.76,1,123,41,2021-2983
27524416,Mike and Allen's Place on the Park.,197936864,Michael A Foley &,,Near East,39.96337,-82.95392,Private room,165,1,80,2022-09-19,1.66,3,346,39,2021-3095
27546008,Living is Easy at Sophia's Yellow Door House.,41814058,Georgia,,Far East,39.94968,-82.81002,Entire home/apt,145,2,103,2022-09-18,2.09,2,299,26,
27656689,Wonderful home 12-minutes from downtown Columbus!,89732553,Bryce,,Eastland/Brice,39.92546,-82.82324,Entire home/apt,400,3,23,2021-07-26,0.46,1,0,0,2020-2158
27703562,Live local in style with all the comforts of home,113301799,Crys,,Near East,39.96245,-82.95537,Entire home/apt,85,2,71,2022-09-05,1.44,1,157,13,2019-1192
27720723,Mike and Allen's Place on the Park.- Too,197936864,Michael A Foley &,,Near East,39.96393,-82.95591,Private room,165,1,142,2022-09-18,2.86,3,344,33,2021-3095
27786833,Historic Comfy German Village Haus sleeps6/petsOK,139332037,Jennifer,,Near South,39.94562,-82.99091,Entire home/apt,122,1,378,2022-09-18,7.92,3,285,119,2021-2322
27806768,Ocean View!,123460291,Amanda,,Near North/University,39.98455,-83.00291,Private room,56,1,254,2022-08-15,5.12,2,74,81,2019-1234
27831822,Beach Front Property!,123460291,Amanda,,Near North/University,39.98616,-83.00467,Entire home/apt,136,2,12,2022-09-04,0.25,2,167,5,
27854528,Perfect for Professionals and Long Term Stays,210372687,Jenefeness,,Far East,39.98768,-82.81026,Entire home/apt,203,1,130,2022-09-18,2.72,1,291,26,
27907197,Welcome! | Shared Home | Private room |,74207205,Katy,,Far West,40.00983,-83.14671,Private room,45,3,51,2022-08-31,1.04,2,290,6,2019-1434
27927319,Mod Basement ShortNorth 3Bed 1400sq ft RoweRentals,27439453,Ingrid & Mike,,Near North/University,39.9858,-83.01063,Entire home/apt,146,1,219,2022-09-13,4.74,12,321,82,2019-1708
27961439,★King MemoryFoam★Laundry★FreeParking★OSU★Bus/Walk★,41002453,Jerry,,Near North/University,40.00843,-82.99905,Private room,83,2,277,2022-09-16,5.58,15,363,46,2019-1831
28007717,Luxurious Parisian Flat w/Roof Deck - Short North,116400313,Nate,,Near North/University,39.97994,-83.00438,Entire home/apt,106,30,9,2022-08-15,0.18,25,112,3,2019-0000
28044574,Sparkling clean close to downtown,38353745,Pina,,Near East,39.97149,-82.97779,Entire home/apt,150,2,80,2022-09-18,1.62,1,335,14,2019-2007
28130969,A Quiet Space,131678330,Isabel,,Northland,40.07186,-82.98516,Private room,40,1,78,2022-08-27,2.14,1,170,8,2021-1262
28136535,"Great, Big Columbus House!",2665847,Brandon,,Eastmoor/Walnut Ridge,39.96523,-82.8626,Entire home/apt,285,30,10,2018-12-03,0.20,1,89,0,
28150300,"Private luxury Home in Grandview, Columbus!",152907584,Cindy,,West Olentangy,39.98467,-83.05306,Entire home/apt,386,2,85,2022-06-26,1.74,2,172,11,2019-2254
28310651,The Short North Retreat - Private Parking!!!,194281106,Nicole,,Near North/University,39.98173,-83.00412,Entire home/apt,107,1,291,2022-09-16,5.91,23,77,104,2021-3029
28353911,The Clintonville Red House,214084121,Lesley,,Clintonville,40.05244,-83.01601,Entire home/apt,181,2,142,2022-09-11,2.95,1,59,12,20191433
28401098,Private Townhouse in SOHUD (B),4723137,David,,Near North/University,40.01304,-83.00238,Entire home/apt,50,30,28,2022-05-31,0.58,3,12,2,2019-3030
28480903,Monthly Rental for furnished condo in central Cbus,214709008,Maggie,,West Olentangy,40.02368,-83.06059,Entire home/apt,125,29,2,2022-09-04,0.20,1,152,2,
28506061,Gray Room - Olde Towne/Franklin Park-Historic Home,25656963,Josh,,Near East,39.96031,-82.95052,Private room,95,1,181,2022-09-04,3.81,2,174,66,2019-1868
28544932,Wincott Place - A Clintonville Gem,128025266,Angie And Sonia,,Clintonville,40.05899,-83.00626,Entire home/apt,170,1,153,2022-09-19,3.15,1,330,42,2019-1309
28563372,Refurbished Duplex Apartment in Historic Italian Village,215572429,Zach & Cathleen,,Near North/University,39.97998,-83.00066,Entire home/apt,129,2,301,2022-09-05,6.24,1,66,93,2019-1891
28577094,Dempsey’s Jury Room Guest Suite  Downtown Columbus,211013898,Megan,,Downtown,39.95435,-82.99943,Entire home/apt,223,2,79,2022-08-28,1.67,1,235,20,2019-1874
